place_name,place_address,orig_lat,orig_lng,naver_place_id,naver_url,naver_lat,naver_lng,match_confidence,matched_name,matched_address,verification_status,mismatch_flag,mismatch_reason
더리버사이드호텔,서울 서초구 강남대로107길 6,37.518569,127.018084,13325006,https://map.naver.com/p/entry/place/13325006,37.5187346,127.0180824,high,더 리버사이드 호텔,서울 서초구 강남대로107길 6 서울 서초구 잠원동 6-1,verified,false,
붓처스컷 도산,서울 강남구 언주로 837,37.525255,127.032753,1729721060,https://map.naver.com/p/entry/place/1729721060,37.5252554,127.0327528,mid,붓처스컷 도산점,"서울 강남구 언주로 837 지하 1, 지상1,2층 서울 강남구 신사동 623-4",verified,false,
로리스 더 프라임 립,서울 서초구 서초대로 411,37.498108,127.025923,33562781,https://map.naver.com/p/entry/place/33562781,37.4982546,127.0260065,high,로리스 더 프라임 립,서울 서초구 서초대로 411 GT TOWER 3층 서울 서초구 서초동 1317-23,verified,false,
동화마을슈퍼,인천 제물포구 자유공원로 101,37.477769,126.622773,19407292,https://map.naver.com/p/entry/place/19407292,37.4777664,126.6227799,high,동화마을슈퍼,인천 제물포구 자유공원로 103 인천 제물포구 송월동3가 3-142,verified,false,
장천리보도육교,인천 제물포구 유동 3-25,37.470308,126.638953,,,,,failed,,,not_matched,false,
양주장례문화원,경기 양주시 평화로1357번길 8,37.812501,127.044545,18087579,https://map.naver.com/p/entry/place/18087579,37.8125093,127.0445393,high,양주장례문화원,경기 양주시 평화로1357번길 8 경기 양주시 덕계동 723,verified,false,
의정부시외버스터미널,경기 의정부시 동일로 640,37.745212,127.055078,13034103,https://map.naver.com/p/entry/place/13034103,37.7450762,127.0551374,high,의정부시외버스터미널,경기 의정부시 동일로 640 경기 의정부시 금오동 369-21,verified,false,
두원공과대학교,경기 파주시 파주읍 주라위길 159,37.816901,126.800710,19177839,https://map.naver.com/p/entry/place/19177839,37.8157699,126.8016829,high,두원공과대학교 파주캠퍼스,경기 파주시 파주읍 주라위길 159 두원공과대학 경기 파주시 파주읍 봉암리 214-20,verified,false,
용상사,경기 파주시 월롱면 용상골길 403,37.798224,126.766278,12215861,https://map.naver.com/p/entry/place/12215861,37.7982233,126.7662457,high,용상사,"경기 파주시 월롱면 용상골길 403 (덕은리, 268-1) 월롱산 용상사 경기 파주시 월롱면 덕은리 268-1 덕은리, 268-1 월롱산 용상사",verified,false,
금촌동골목,경기 파주시 황골로 46-7,37.754932,126.774088,,,,,failed,,,not_matched,false,
장촌공원,경기 고양시 일산서구 중앙로 1525,37.674020,126.751507,19058785,https://map.naver.com/p/entry/place/19058785,37.6733951,126.7524404,high,장촌공원,경기 고양시 일산서구 중앙로 1525 경기 고양시 일산서구 대화동 2241,verified,false,
법원공무원교육원,경기 고양시 일산동구 호수로 523,37.649036,126.771122,11643070,https://map.naver.com/p/entry/place/11643070,37.6491392,126.7713439,high,법원공무원교육원,경기 고양시 일산동구 호수로 523 법원공무원교육원청사 경기 고양시 일산동구 장항동 904,verified,false,
바람개비 레스토랑,경기 고양시 덕양구 동헌로9번길 8,37.704898,126.859169,1784836203,https://map.naver.com/p/entry/place/1784836203,37.7048951,126.8591916,high,바람개비 레스토랑,경기 고양시 덕양구 동헌로9번길 8 경기 고양시 덕양구 관산동 539-1,verified,false,
상동아크로텔오피스텔,경기 부천시 원미구 부일로205번길 54,37.490834,126.753631,19258115,https://map.naver.com/p/entry/place/19258115,37.4908939,126.7535892,high,상동아크로텔,경기 부천시 원미구 부일로205번길 54 경기 부천시 원미구 상동 402-1,verified,false,
협동산업공단,경기 남양주시 의안로260번길 46-18,37.649026,127.247822,1626105668,https://map.naver.com/p/entry/place/1626105668,36.7346215,127.4214816,low,오창협동화공단,충북 청주시 청원구 두릉유리로 796-26 충북 청주시 청원구 오창읍 성산리 27-1,verified,false,
캔모아 용인점,경기 용인시 처인구 금령로 99,37.235743,127.207486,11712472,https://map.naver.com/p/entry/place/11712472,37.2357631,127.2074153,high,캔모아 용인점,경기 용인시 처인구 금령로 99 경기 용인시 처인구 김량장동 130-6,verified,false,
책마을 광주점,경기 광주시 중앙로145번길 25,37.412380,127.254569,38427490,https://map.naver.com/p/entry/place/38427490,37.4123296,127.2544666,high,책마을광주점,경기 광주시 중앙로145번길 25 경기 광주시 경안동 83-10,verified,false,
서정리장례식장,경기 평택시 정암로 78-14,37.055151,127.063528,1992752188,https://map.naver.com/p/entry/place/1992752188,37.0550507,127.0626823,high,서정리장례식장,경기 평택시 정암로 78-14 경기 평택시 이충동 410,verified,false,
한라생활공조관,대전 대덕구 대덕대로1448번길 70,36.444473,127.409122,,,,,failed,,,not_matched,false,
진복식당,전북 부안군 줄포면 줄포중앙로 62,35.591305,126.679158,2073113983,https://map.naver.com/p/entry/place/2073113983,35.591309,126.6791599,high,진복식당,전북 부안군 줄포면 줄포중앙로 62 진복식당 전북 부안군 줄포면 줄포리 382-14,verified,false,
블루쇼 파스타 연남,서울 마포구 성미산로23길 46,37.565352,126.920512,1642547181,https://map.naver.com/p/entry/place/1642547181,37.5653576,126.9205056,high,블루쇼파스타 연남,서울 마포구 성미산로23길 46 1층 서울 마포구 연남동 246-4,verified,false,
명륜진사갈비 마포성산점,서울 마포구 성미산로 4,37.558003,126.908916,1157418204,https://map.naver.com/p/entry/place/1157418204,37.5580011,126.9089096,high,명륜진사갈비 마포성산점,서울 마포구 성미산로 4 1층 서울 마포구 성산동 292-2,verified,false,
서울역11번출구 정류장,서울 용산구 동자동 12-1,37.553606,126.973790,,,,,failed,,,not_matched,false,
세종대로12길,서울 중구 태평로2가 71,37.561872,126.976668,,,,,failed,,,not_matched,false,
서대문역 주변,서울 종로구 송월길 99,37.570861,126.962352,,,,,failed,,,not_matched,false,
광화문 주변,서울 종로구 사직로 161,37.575904,126.976842,,,,,failed,,,not_matched,false,
이디야 낙원동점앞,서울 종로구 삼일대로 436-1,37.573602,126.988019,,,,,failed,,,not_matched,false,
삼일대로,서울 종로구 경운동 2-5,37.574948,126.987102,,,,,failed,,,not_matched,false,
서순라길,서울 종로구 서순라길 131,37.576108,126.991379,,,,,failed,,,not_matched,false,
CU 종로가회점,서울 종로구 북촌로 52,37.581540,126.985263,18671250,https://map.naver.com/p/entry/place/18671250,37.5814692,126.9852343,high,CU 종로가회점,서울 종로구 북촌로 52 서울 종로구 가회동 28,verified,false,
바이젠하우스 방배1호점,서울 서초구 동작대로 22,37.478397,126.982203,36717913,https://map.naver.com/p/entry/place/36717913,37.4783977,126.9821542,high,바이젠하우스 방배1호점,서울 서초구 동작대로 22 삼미빌딩 서울 서초구 방배동 443-5,verified,false,
모던눌랑 센트럴시티점,서울 서초구 사평대로 205,37.504492,127.007845,37086581,https://map.naver.com/p/entry/place/37086581,37.5040494,127.0068044,high,모던눌랑 센트럴시티점,서울 서초구 사평대로 205 서울 서초구 반포동 118-3,verified,false,
아니다파르크,서울 강남구 선릉로 629,37.512706,127.042601,1106927754,https://map.naver.com/p/entry/place/1106927754,37.5127069,127.0427338,high,아니다파르크,서울 강남구 선릉로 629 A동 1층 서울 강남구 논현동 267-15,verified,false,
준오헤어 문정역테라타워점,서울 송파구 송파대로 201,37.487739,127.120686,1683573292,https://map.naver.com/p/entry/place/1683573292,37.487968,127.1207485,high,준오헤어 문정역테라타워점,"서울 송파구 송파대로 201 송파테라타워2 B동 2층 201호, 202 서울 송파구 문정동 642",verified,false,
멜랑말랑 범계,경기 안양시 동안구 평촌대로217번길 25,37.390438,126.954462,1937935306,https://map.naver.com/p/entry/place/1937935306,37.3904884,126.9543772,high,멜랑말랑 범계,경기 안양시 동안구 평촌대로217번길 25 지하1층 경기 안양시 동안구 호계동 1049-2,verified,false,
써브웨이 서판교점,경기 성남시 분당구 운중로 142,37.391230,127.078835,1786616997,https://map.naver.com/p/entry/place/1786616997,37.3913238,127.0787409,high,써브웨이 서판교점,경기 성남시 분당구 운중로 142 경기 성남시 분당구 운중동 940,verified,false,
삼거마을 삼성래미안1차,경기 용인시 기흥구 마북동 629,37.299042,127.111543,19296524,https://map.naver.com/p/entry/place/19296524,37.2989749,127.1094999,high,삼거마을삼성래미안1차아파트후문,경기 용인시 기흥구 마북동,verified,false,
용인 동백호수공원,경기 용인시 기흥구 중동,37.268293,127.158732,1366621893,https://map.naver.com/p/entry/place/1366621893,37.2750983,127.150387,mid,동백호수공원,경기 용인시 기흥구 중동,verified,false,
용인세브란스병원,경기 용인시 기흥구 동백죽전대로 363,37.270775,127.148187,1044850374,https://map.naver.com/p/entry/place/1044850374,37.2708875,127.1482161,high,용인세브란스병원본관,경기 용인시 기흥구 동백죽전대로 363 경기 용인시 기흥구 중동 1151,verified,false,
헤이더그린,서울 강서구 대장로 58,37.542451,126.794225,1818927143,https://map.naver.com/p/entry/place/1818927143,37.542469,126.7942684,high,헤이더그린,서울 강서구 대장로 58 서울 강서구 오쇠동 115-11,verified,false,
다이어메이커 상암,서울 마포구 성암로13길 25,37.576982,126.896967,1389610786,https://map.naver.com/p/entry/place/1389610786,37.5769439,126.8970946,high,다이어메이커 상암,서울 마포구 성암로13길 25 1층 101호 서울 마포구 상암동 1293,verified,false,
동교로29길,서울 마포구 동교로39길 11,37.561702,126.923615,,,,,failed,,,not_matched,false,
키스튜디오,서울 서대문구 연희로26나길 4-9,37.573334,126.937543,1287247688,https://map.naver.com/p/entry/place/1287247688,37.5733485,126.937562,high,키스튜디오,서울 서대문구 연희로26나길 4-9 서울 서대문구 연희동 73-16,verified,false,
NGT빌딩,서울 마포구 양화로3길 73,37.552178,126.910678,1270693434,https://map.naver.com/p/entry/place/1270693434,37.552212,126.9106711,high,NGT빌딩,서울 마포구 양화로3길 73 서울 마포구 합정동 429-17,verified,false,
NGT빌딩 옆골목,서울 마포구 합정동 429-66,37.552073,126.910519,,,,,failed,,,not_matched,false,
제일크리닝,서울 마포구 월드컵북로7길 52,37.557748,126.915261,666252158,https://map.naver.com/p/entry/place/666252158,37.4846354,126.9522447,low,제일크리닝,서울 관악구 중앙길 45 서울 관악구 봉천동 49-11,verified,false,
성산로22길,서울 서대문구 창천동 89-19,37.560172,126.933821,,,,,failed,,,not_matched,false,
여의도한강공원,서울 영등포구 여의서로 62,37.531865,126.923225,1938938473,https://map.naver.com/p/entry/place/1938938473,37.5320778,126.923212,mid,여의도한강공원 배달존4,서울 영등포구 서울 영등포구 여의도동,verified,false,
여의도한강공원,서울 영등포구 여의도동 85,37.525213,126.936318,36339482,https://map.naver.com/p/entry/place/36339482,37.5246025,126.9369476,high,여의도한강공원자전거대여소,서울 영등포구 여의도동 85,verified,false,
콘래드호텔,서울 영등포구 국제금융로 10,37.525178,126.924877,21202909,https://map.naver.com/p/entry/place/21202909,37.5255723,126.9266143,mid,콘래드 서울 호텔,서울 영등포구 국제금융로 10 서울 국제금융 센터 서울 영등포구 여의도동 23,verified,false,
남산공원길,서울 중구 예장동 산 5-6,37.553948,126.989914,,,,,failed,,,not_matched,false,
충현슈퍼 앞,서울 중구 동호로17길 105,37.554305,127.005092,,,,,failed,,,not_matched,false,
백범광장,서울 중구 남창동 205-4,37.555678,126.977501,1823335987,https://map.naver.com/p/entry/place/1823335987,37.5559307,126.9771657,high,백범광장,서울 중구 남창동,verified,false,
혜화경찰서,서울 종로구 창경궁로 112-16,37.571768,126.999273,37308573,https://map.naver.com/p/entry/place/37308573,37.5725354,126.9985028,mid,GS25 혜화경찰서점,서울 종로구 창경궁로 112-11 재림빌딩 서울 종로구 인의동 28-36,verified,false,
감고당길 + 윤보선길,서울 종로구 안국동 177-1,37.577327,126.982752,,,,,failed,,,not_matched,false,
보뜨 플라워앞,서울 종로구 윤보선길 28,37.577352,126.983976,,,,,failed,,,not_matched,false,
소허당앞,서울 종로구 윤보선길 51,37.578308,126.983414,,,,,failed,,,not_matched,false,
삼청로2길,서울 종로구 삼청로2길 37-1,37.580089,126.981369,,,,,failed,,,not_matched,false,
북촌로5길,서울 종로구 북촌로5길 78,37.580079,126.980669,,,,,failed,,,not_matched,false,
팔판길,서울 종로구 팔판길 1-14,37.582734,126.980368,,,,,failed,,,not_matched,false,
북촌로12길,서울 종로구 북촌로12길 24-1,37.582438,126.985847,,,,,failed,,,not_matched,false,
창덕궁길,서울 종로구 창덕궁길 45,37.579553,126.989150,,,,,failed,,,not_matched,false,
볼링장 정류장,서울 종로구 창덕궁1길 13,37.579111,126.988428,,,,,failed,,,not_matched,false,
하우애니,서울 종로구 계동길 73-1,37.580561,126.986689,37775838,https://map.naver.com/p/entry/place/37775838,37.5805652,126.9867002,high,하우애니,서울 종로구 계동길 73-1 1층 하우애니 서울 종로구 계동 78-2,verified,false,
왕짱구식당,서울 종로구 계동길 83,37.581091,126.986679,13391023,https://map.naver.com/p/entry/place/13391023,37.8769402,127.7357684,low,왕짱구,강원 춘천시 춘천로 195 1층 왕짱구 강원 춘천시 효자동 641-3,verified,false,
